interval_start_time,X,Y,dateTimeDayofTheWeek,year,month,day,hour,minute,people
2022-05-05 12:05:00,10.73491498,59.91262516,5,2022,5,5,12,5,2530
2022-05-05 12:10:00,10.73491498,59.91262516,5,2022,5,5,12,10,2574
2022-05-05 12:15:00,10.73491498,59.91262516,5,2022,5,5,12,15,2599
2022-05-05 12:20:00,10.73491498,59.91262516,5,2022,5,5,12,20,2623
2022-05-05 12:25:00,10.73491498,59.91262516,5,2022,5,5,12,25,2668
2022-05-05 12:30:00,10.73491498,59.91262516,5,2022,5,5,12,30,2717
2022-05-05 12:35:00,10.73491498,59.91262516,5,2022,5,5,12,35,2742
2022-05-05 12:40:00,10.73491498,59.91262516,5,2022,5,5,12,40,2759
2022-05-05 12:45:00,10.73491498,59.91262516,5,2022,5,5,12,45,2788
2022-05-05 12:50:00,10.73491498,59.91262516,5,2022,5,5,12,50,2790
2022-05-05 12:55:00,10.73491498,59.91262516,5,2022,5,5,12,55,2814
2022-05-05 13:00:00,10.73491498,59.91262516,5,2022,5,5,13,0,2766
2022-05-05 13:05:00,10.73491498,59.91262516,5,2022,5,5,13,5,2746
2022-05-05 13:10:00,10.73491498,59.91262516,5,2022,5,5,13,10,2707
2022-05-05 13:15:00,10.73491498,59.91262516,5,2022,5,5,13,15,2691
2022-05-05 13:20:00,10.73491498,59.91262516,5,2022,5,5,13,20,2678
2022-05-05 13:25:00,10.73491498,59.91262516,5,2022,5,5,13,25,2714
2022-05-05 13:30:00,10.73491498,59.91262516,5,2022,5,5,13,30,2717
2022-05-05 13:35:00,10.73491498,59.91262516,5,2022,5,5,13,35,2754
2022-05-05 13:40:00,10.73491498,59.91262516,5,2022,5,5,13,40,2758
2022-05-05 13:45:00,10.73491498,59.91262516,5,2022,5,5,13,45,2728
2022-05-05 13:50:00,10.73491498,59.91262516,5,2022,5,5,13,50,2735
2022-05-05 13:55:00,10.73491498,59.91262516,5,2022,5,5,13,55,2771
2022-05-05 14:00:00,10.73491498,59.91262516,5,2022,5,5,14,0,2747
2022-05-05 14:05:00,10.73491498,59.91262516,5,2022,5,5,14,5,2713
2022-05-05 14:10:00,10.73491498,59.91262516,5,2022,5,5,14,10,2705
2022-05-05 14:15:00,10.73491498,59.91262516,5,2022,5,5,14,15,2731
2022-05-05 14:20:00,10.73491498,59.91262516,5,2022,5,5,14,20,2759
2022-05-05 14:25:00,10.73491498,59.91262516,5,2022,5,5,14,25,2720
2022-05-05 14:30:00,10.73491498,59.91262516,5,2022,5,5,14,30,2683
2022-05-05 14:35:00,10.73491498,59.91262516,5,2022,5,5,14,35,2649
2022-05-05 14:40:00,10.73491498,59.91262516,5,2022,5,5,14,40,2663
2022-05-05 14:45:00,10.73491498,59.91262516,5,2022,5,5,14,45,2695
2022-05-05 14:50:00,10.73491498,59.91262516,5,2022,5,5,14,50,2726
2022-05-05 14:55:00,10.73491498,59.91262516,5,2022,5,5,14,55,2731
2022-05-05 15:00:00,10.73491498,59.91262516,5,2022,5,5,15,0,2722
2022-05-05 15:05:00,10.73491498,59.91262516,5,2022,5,5,15,5,2706
2022-05-05 15:10:00,10.73491498,59.91262516,5,2022,5,5,15,10,2711
2022-05-05 15:15:00,10.73491498,59.91262516,5,2022,5,5,15,15,2687
2022-05-05 15:20:00,10.73491498,59.91262516,5,2022,5,5,15,20,2703
2022-05-05 15:25:00,10.73491498,59.91262516,5,2022,5,5,15,25,2678
2022-05-05 15:30:00,10.73491498,59.91262516,5,2022,5,5,15,30,2700
2022-05-05 15:35:00,10.73491498,59.91262516,5,2022,5,5,15,35,2666
2022-05-05 15:40:00,10.73491498,59.91262516,5,2022,5,5,15,40,2651
2022-05-05 15:45:00,10.73491498,59.91262516,5,2022,5,5,15,45,2691
2022-05-05 15:50:00,10.73491498,59.91262516,5,2022,5,5,15,50,2711
2022-05-05 15:55:00,10.73491498,59.91262516,5,2022,5,5,15,55,2708
2022-05-05 16:00:00,10.73491498,59.91262516,5,2022,5,5,16,0,2691
2022-05-05 16:05:00,10.73491498,59.91262516,5,2022,5,5,16,5,2723
2022-05-05 16:10:00,10.73491498,59.91262516,5,2022,5,5,16,10,2711
2022-05-05 16:15:00,10.73491498,59.91262516,5,2022,5,5,16,15,2738
2022-05-05 16:20:00,10.73491498,59.91262516,5,2022,5,5,16,20,2742
2022-05-05 16:25:00,10.73491498,59.91262516,5,2022,5,5,16,25,2741
2022-05-05 16:30:00,10.73491498,59.91262516,5,2022,5,5,16,30,2798
2022-05-05 16:35:00,10.73491498,59.91262516,5,2022,5,5,16,35,2879
2022-05-05 16:40:00,10.73491498,59.91262516,5,2022,5,5,16,40,2856
2022-05-05 16:45:00,10.73491498,59.91262516,5,2022,5,5,16,45,2898
2022-05-05 16:50:00,10.73491498,59.91262516,5,2022,5,5,16,50,2911
2022-05-05 16:55:00,10.73491498,59.91262516,5,2022,5,5,16,55,2961
2022-05-05 17:00:00,10.73491498,59.91262516,5,2022,5,5,17,0,3019
2022-05-05 17:05:00,10.73491498,59.91262516,5,2022,5,5,17,5,2992
2022-05-05 17:10:00,10.73491498,59.91262516,5,2022,5,5,17,10,2898
2022-05-05 17:15:00,10.73491498,59.91262516,5,2022,5,5,17,15,2888
2022-05-05 17:20:00,10.73491498,59.91262516,5,2022,5,5,17,20,2937
2022-05-05 17:25:00,10.73491498,59.91262516,5,2022,5,5,17,25,2903
2022-05-05 17:30:00,10.73491498,59.91262516,5,2022,5,5,17,30,2940
2022-05-05 17:35:00,10.73491498,59.91262516,5,2022,5,5,17,35,2920
2022-05-05 17:40:00,10.73491498,59.91262516,5,2022,5,5,17,40,2890
2022-05-05 17:45:00,10.73491498,59.91262516,5,2022,5,5,17,45,2891
2022-05-05 17:50:00,10.73491498,59.91262516,5,2022,5,5,17,50,2968
2022-05-05 17:55:00,10.73491498,59.91262516,5,2022,5,5,17,55,2982
2022-05-05 18:00:00,10.73491498,59.91262516,5,2022,5,5,18,0,3012
2022-05-05 18:05:00,10.73491498,59.91262516,5,2022,5,5,18,5,3008
2022-05-05 18:10:00,10.73491498,59.91262516,5,2022,5,5,18,10,3048
2022-05-05 18:15:00,10.73491498,59.91262516,5,2022,5,5,18,15,3080
2022-05-05 18:20:00,10.73491498,59.91262516,5,2022,5,5,18,20,3097
2022-05-05 18:25:00,10.73491498,59.91262516,5,2022,5,5,18,25,3119
2022-05-05 18:30:00,10.73491498,59.91262516,5,2022,5,5,18,30,3160
2022-05-05 18:35:00,10.73491498,59.91262516,5,2022,5,5,18,35,3183
2022-05-05 18:40:00,10.73491498,59.91262516,5,2022,5,5,18,40,3194
2022-05-05 18:45:00,10.73491498,59.91262516,5,2022,5,5,18,45,3221
2022-05-05 18:50:00,10.73491498,59.91262516,5,2022,5,5,18,50,3249
2022-05-05 18:55:00,10.73491498,59.91262516,5,2022,5,5,18,55,3261
2022-05-05 19:00:00,10.73491498,59.91262516,5,2022,5,5,19,0,3256
2022-05-05 19:05:00,10.73491498,59.91262516,5,2022,5,5,19,5,3244
2022-05-05 19:10:00,10.73491498,59.91262516,5,2022,5,5,19,10,3268
2022-05-05 19:15:00,10.73491498,59.91262516,5,2022,5,5,19,15,3275
2022-05-05 19:20:00,10.73491498,59.91262516,5,2022,5,5,19,20,3294
2022-05-05 19:25:00,10.73491498,59.91262516,5,2022,5,5,19,25,3329
2022-05-05 19:30:00,10.73491498,59.91262516,5,2022,5,5,19,30,3320
2022-05-05 19:35:00,10.73491498,59.91262516,5,2022,5,5,19,35,3291
2022-05-05 19:40:00,10.73491498,59.91262516,5,2022,5,5,19,40,3260
2022-05-05 19:45:00,10.73491498,59.91262516,5,2022,5,5,19,45,3246
2022-05-05 19:50:00,10.73491498,59.91262516,5,2022,5,5,19,50,3222
2022-05-05 19:55:00,10.73491498,59.91262516,5,2022,5,5,19,55,3211
2022-05-05 20:00:00,10.73491498,59.91262516,5,2022,5,5,20,0,3177
2022-05-05 20:05:00,10.73491498,59.91262516,5,2022,5,5,20,5,3154
2022-05-05 20:10:00,10.73491498,59.91262516,5,2022,5,5,20,10,3134
2022-05-05 20:15:00,10.73491498,59.91262516,5,2022,5,5,20,15,3106
2022-05-05 20:20:00,10.73491498,59.91262516,5,2022,5,5,20,20,3089
2022-05-05 20:25:00,10.73491498,59.91262516,5,2022,5,5,20,25,3098
2022-05-05 20:30:00,10.73491498,59.91262516,5,2022,5,5,20,30,3078
2022-05-05 20:35:00,10.73491498,59.91262516,5,2022,5,5,20,35,3003
2022-05-05 20:40:00,10.73491498,59.91262516,5,2022,5,5,20,40,2928
2022-05-05 20:45:00,10.73491498,59.91262516,5,2022,5,5,20,45,2908
2022-05-05 20:50:00,10.73491498,59.91262516,5,2022,5,5,20,50,2876
2022-05-05 20:55:00,10.73491498,59.91262516,5,2022,5,5,20,55,2819
2022-05-05 21:00:00,10.73491498,59.91262516,5,2022,5,5,21,0,2728
2022-05-05 21:05:00,10.73491498,59.91262516,5,2022,5,5,21,5,2619
2022-05-05 21:10:00,10.73491498,59.91262516,5,2022,5,5,21,10,2520
2022-05-05 21:15:00,10.73491498,59.91262516,5,2022,5,5,21,15,2405
2022-05-05 21:20:00,10.73491498,59.91262516,5,2022,5,5,21,20,2273
2022-05-05 21:25:00,10.73491498,59.91262516,5,2022,5,5,21,25,2171
2022-05-05 21:30:00,10.73491498,59.91262516,5,2022,5,5,21,30,2087
2022-05-05 21:35:00,10.73491498,59.91262516,5,2022,5,5,21,35,2005
2022-05-05 21:40:00,10.73491498,59.91262516,5,2022,5,5,21,40,1930
2022-05-05 21:45:00,10.73491498,59.91262516,5,2022,5,5,21,45,1858
2022-05-05 21:50:00,10.73491498,59.91262516,5,2022,5,5,21,50,1826
2022-05-05 21:55:00,10.73491498,59.91262516,5,2022,5,5,21,55,1793
2022-05-05 22:00:00,10.73491498,59.91262516,5,2022,5,5,22,0,1782
2022-05-05 22:05:00,10.73491498,59.91262516,5,2022,5,5,22,5,1703
2022-05-05 22:10:00,10.73491498,59.91262516,5,2022,5,5,22,10,1640
2022-05-05 22:15:00,10.73491498,59.91262516,5,2022,5,5,22,15,1546
2022-05-05 22:20:00,10.73491498,59.91262516,5,2022,5,5,22,20,1481
2022-05-05 22:25:00,10.73491498,59.91262516,5,2022,5,5,22,25,1461
2022-05-05 22:30:00,10.73491498,59.91262516,5,2022,5,5,22,30,1413
2022-05-05 22:35:00,10.73491498,59.91262516,5,2022,5,5,22,35,1361
2022-05-05 22:40:00,10.73491498,59.91262516,5,2022,5,5,22,40,1284
2022-05-05 22:45:00,10.73491498,59.91262516,5,2022,5,5,22,45,1242
2022-05-05 22:50:00,10.73491498,59.91262516,5,2022,5,5,22,50,1190
2022-05-05 22:55:00,10.73491498,59.91262516,5,2022,5,5,22,55,1147
2022-05-05 23:00:00,10.73491498,59.91262516,5,2022,5,5,23,0,1140
2022-05-05 23:05:00,10.73491498,59.91262516,5,2022,5,5,23,5,1064
2022-05-05 23:10:00,10.73491498,59.91262516,5,2022,5,5,23,10,1046
2022-05-05 23:15:00,10.73491498,59.91262516,5,2022,5,5,23,15,1018
2022-05-05 23:20:00,10.73491498,59.91262516,5,2022,5,5,23,20,980
2022-05-05 23:25:00,10.73491498,59.91262516,5,2022,5,5,23,25,949
2022-05-05 23:30:00,10.73491498,59.91262516,5,2022,5,5,23,30,903
2022-05-05 23:35:00,10.73491498,59.91262516,5,2022,5,5,23,35,871
2022-05-05 23:40:00,10.73491498,59.91262516,5,2022,5,5,23,40,843
2022-05-05 23:45:00,10.73491498,59.91262516,5,2022,5,5,23,45,821
2022-05-05 23:50:00,10.73491498,59.91262516,5,2022,5,5,23,50,832
2022-05-05 23:55:00,10.73491498,59.91262516,5,2022,5,5,23,55,815
2022-05-06 0:00:00,10.73491498,59.91262516,6,2022,5,6,0,0,830
2022-05-06 0:05:00,10.73491498,59.91262516,6,2022,5,6,0,5,822
2022-05-06 0:10:00,10.73491498,59.91262516,6,2022,5,6,0,10,800
2022-05-06 0:15:00,10.73491498,59.91262516,6,2022,5,6,0,15,777
2022-05-06 0:20:00,10.73491498,59.91262516,6,2022,5,6,0,20,784
2022-05-06 0:25:00,10.73491498,59.91262516,6,2022,5,6,0,25,811
2022-05-06 0:30:00,10.73491498,59.91262516,6,2022,5,6,0,30,768
2022-05-06 0:35:00,10.73491498,59.91262516,6,2022,5,6,0,35,720
2022-05-06 0:40:00,10.73491498,59.91262516,6,2022,5,6,0,40,677
2022-05-06 0:45:00,10.73491498,59.91262516,6,2022,5,6,0,45,675
2022-05-06 0:50:00,10.73491498,59.91262516,6,2022,5,6,0,50,670
2022-05-06 0:55:00,10.73491498,59.91262516,6,2022,5,6,0,55,638
2022-05-06 1:00:00,10.73491498,59.91262516,6,2022,5,6,1,0,639
2022-05-06 1:05:00,10.73491498,59.91262516,6,2022,5,6,1,5,631
2022-05-06 1:10:00,10.73491498,59.91262516,6,2022,5,6,1,10,602
2022-05-06 1:15:00,10.73491498,59.91262516,6,2022,5,6,1,15,582
2022-05-06 1:20:00,10.73491498,59.91262516,6,2022,5,6,1,20,568
2022-05-06 1:25:00,10.73491498,59.91262516,6,2022,5,6,1,25,548
2022-05-06 1:30:00,10.73491498,59.91262516,6,2022,5,6,1,30,518
2022-05-06 1:35:00,10.73491498,59.91262516,6,2022,5,6,1,35,488
2022-05-06 1:40:00,10.73491498,59.91262516,6,2022,5,6,1,40,465
2022-05-06 1:45:00,10.73491498,59.91262516,6,2022,5,6,1,45,429
2022-05-06 1:50:00,10.73491498,59.91262516,6,2022,5,6,1,50,403
2022-05-06 1:55:00,10.73491498,59.91262516,6,2022,5,6,1,55,305
2022-05-06 2:00:00,10.73491498,59.91262516,6,2022,5,6,2,0,68
2022-05-06 2:05:00,10.73491498,59.91262516,6,2022,5,6,2,5,78
2022-05-06 2:10:00,10.73491498,59.91262516,6,2022,5,6,2,10,87
2022-05-06 2:15:00,10.73491498,59.91262516,6,2022,5,6,2,15,100
2022-05-06 2:20:00,10.73491498,59.91262516,6,2022,5,6,2,20,109
2022-05-06 2:25:00,10.73491498,59.91262516,6,2022,5,6,2,25,110
2022-05-06 2:30:00,10.73491498,59.91262516,6,2022,5,6,2,30,108
2022-05-06 2:35:00,10.73491498,59.91262516,6,2022,5,6,2,35,103
2022-05-06 2:40:00,10.73491498,59.91262516,6,2022,5,6,2,40,104
2022-05-06 2:45:00,10.73491498,59.91262516,6,2022,5,6,2,45,106
2022-05-06 2:50:00,10.73491498,59.91262516,6,2022,5,6,2,50,108
2022-05-06 2:55:00,10.73491498,59.91262516,6,2022,5,6,2,55,100
2022-05-06 3:00:00,10.73491498,59.91262516,6,2022,5,6,3,0,96
2022-05-06 3:05:00,10.73491498,59.91262516,6,2022,5,6,3,5,94
2022-05-06 3:10:00,10.73491498,59.91262516,6,2022,5,6,3,10,93
2022-05-06 3:15:00,10.73491498,59.91262516,6,2022,5,6,3,15,91
2022-05-06 3:20:00,10.73491498,59.91262516,6,2022,5,6,3,20,76
2022-05-06 3:25:00,10.73491498,59.91262516,6,2022,5,6,3,25,76
2022-05-06 3:30:00,10.73491498,59.91262516,6,2022,5,6,3,30,76
2022-05-06 3:35:00,10.73491498,59.91262516,6,2022,5,6,3,35,76
2022-05-06 3:40:00,10.73491498,59.91262516,6,2022,5,6,3,40,74
2022-05-06 3:45:00,10.73491498,59.91262516,6,2022,5,6,3,45,73
2022-05-06 3:50:00,10.73491498,59.91262516,6,2022,5,6,3,50,78
2022-05-06 3:55:00,10.73491498,59.91262516,6,2022,5,6,3,55,77
2022-05-06 4:00:00,10.73491498,59.91262516,6,2022,5,6,4,0,76
2022-05-06 4:05:00,10.73491498,59.91262516,6,2022,5,6,4,5,67
2022-05-06 4:10:00,10.73491498,59.91262516,6,2022,5,6,4,10,62
2022-05-06 4:15:00,10.73491498,59.91262516,6,2022,5,6,4,15,62
2022-05-06 4:20:00,10.73491498,59.91262516,6,2022,5,6,4,20,57
2022-05-06 4:25:00,10.73491498,59.91262516,6,2022,5,6,4,25,60
2022-05-06 4:30:00,10.73491498,59.91262516,6,2022,5,6,4,30,60
2022-05-06 4:35:00,10.73491498,59.91262516,6,2022,5,6,4,35,60
2022-05-06 4:40:00,10.73491498,59.91262516,6,2022,5,6,4,40,60
2022-05-06 4:45:00,10.73491498,59.91262516,6,2022,5,6,4,45,60
2022-05-06 4:50:00,10.73491498,59.91262516,6,2022,5,6,4,50,60
2022-05-06 4:55:00,10.73491498,59.91262516,6,2022,5,6,4,55,60
2022-05-06 5:00:00,10.73491498,59.91262516,6,2022,5,6,5,0,59
2022-05-06 5:05:00,10.73491498,59.91262516,6,2022,5,6,5,5,59
2022-05-06 5:10:00,10.73491498,59.91262516,6,2022,5,6,5,10,59
2022-05-06 5:15:00,10.73491498,59.91262516,6,2022,5,6,5,15,59
2022-05-06 5:20:00,10.73491498,59.91262516,6,2022,5,6,5,20,63
2022-05-06 5:25:00,10.73491498,59.91262516,6,2022,5,6,5,25,65
2022-05-06 5:30:00,10.73491498,59.91262516,6,2022,5,6,5,30,65
2022-05-06 5:35:00,10.73491498,59.91262516,6,2022,5,6,5,35,59
2022-05-06 5:40:00,10.73491498,59.91262516,6,2022,5,6,5,40,61
2022-05-06 5:45:00,10.73491498,59.91262516,6,2022,5,6,5,45,67
2022-05-06 5:50:00,10.73491498,59.91262516,6,2022,5,6,5,50,70
2022-05-06 5:55:00,10.73491498,59.91262516,6,2022,5,6,5,55,68
2022-05-06 6:00:00,10.73491498,59.91262516,6,2022,5,6,6,0,70
2022-05-06 6:05:00,10.73491498,59.91262516,6,2022,5,6,6,5,71
2022-05-06 6:10:00,10.73491498,59.91262516,6,2022,5,6,6,10,85
2022-05-06 6:15:00,10.73491498,59.91262516,6,2022,5,6,6,15,86
2022-05-06 6:20:00,10.73491498,59.91262516,6,2022,5,6,6,20,92
2022-05-06 6:25:00,10.73491498,59.91262516,6,2022,5,6,6,25,96
2022-05-06 6:30:00,10.73491498,59.91262516,6,2022,5,6,6,30,97
2022-05-06 6:35:00,10.73491498,59.91262516,6,2022,5,6,6,35,105
2022-05-06 6:40:00,10.73491498,59.91262516,6,2022,5,6,6,40,109
2022-05-06 6:45:00,10.73491498,59.91262516,6,2022,5,6,6,45,122
2022-05-06 6:50:00,10.73491498,59.91262516,6,2022,5,6,6,50,108
2022-05-06 6:55:00,10.73491498,59.91262516,6,2022,5,6,6,55,116
2022-05-06 7:00:00,10.73491498,59.91262516,6,2022,5,6,7,0,117
2022-05-06 7:05:00,10.73491498,59.91262516,6,2022,5,6,7,5,115
2022-05-06 7:10:00,10.73491498,59.91262516,6,2022,5,6,7,10,131
2022-05-06 7:15:00,10.73491498,59.91262516,6,2022,5,6,7,15,150
2022-05-06 7:20:00,10.73491498,59.91262516,6,2022,5,6,7,20,165
2022-05-06 7:25:00,10.73491498,59.91262516,6,2022,5,6,7,25,176
2022-05-06 7:30:00,10.73491498,59.91262516,6,2022,5,6,7,30,175
2022-05-06 7:35:00,10.73491498,59.91262516,6,2022,5,6,7,35,194
2022-05-06 7:40:00,10.73491498,59.91262516,6,2022,5,6,7,40,186
2022-05-06 7:45:00,10.73491498,59.91262516,6,2022,5,6,7,45,200
2022-05-06 7:50:00,10.73491498,59.91262516,6,2022,5,6,7,50,196
2022-05-06 7:55:00,10.73491498,59.91262516,6,2022,5,6,7,55,198
2022-05-06 8:00:00,10.73491498,59.91262516,6,2022,5,6,8,0,220
2022-05-06 8:05:00,10.73491498,59.91262516,6,2022,5,6,8,5,231
2022-05-06 8:10:00,10.73491498,59.91262516,6,2022,5,6,8,10,246
2022-05-06 8:15:00,10.73491498,59.91262516,6,2022,5,6,8,15,258
2022-05-06 8:20:00,10.73491498,59.91262516,6,2022,5,6,8,20,287
2022-05-06 8:25:00,10.73491498,59.91262516,6,2022,5,6,8,25,308
2022-05-06 8:30:00,10.73491498,59.91262516,6,2022,5,6,8,30,322
2022-05-06 8:35:00,10.73491498,59.91262516,6,2022,5,6,8,35,359
2022-05-06 8:40:00,10.73491498,59.91262516,6,2022,5,6,8,40,384
2022-05-06 8:45:00,10.73491498,59.91262516,6,2022,5,6,8,45,405
2022-05-06 8:50:00,10.73491498,59.91262516,6,2022,5,6,8,50,412
2022-05-06 8:55:00,10.73491498,59.91262516,6,2022,5,6,8,55,418
2022-05-06 9:00:00,10.73491498,59.91262516,6,2022,5,6,9,0,591
2022-05-06 9:05:00,10.73491498,59.91262516,6,2022,5,6,9,5,746
2022-05-06 9:10:00,10.73491498,59.91262516,6,2022,5,6,9,10,842
2022-05-06 9:15:00,10.73491498,59.91262516,6,2022,5,6,9,15,930
2022-05-06 9:20:00,10.73491498,59.91262516,6,2022,5,6,9,20,1022
2022-05-06 9:25:00,10.73491498,59.91262516,6,2022,5,6,9,25,1080
2022-05-06 9:30:00,10.73491498,59.91262516,6,2022,5,6,9,30,1150
2022-05-06 9:35:00,10.73491498,59.91262516,6,2022,5,6,9,35,1200
2022-05-06 9:40:00,10.73491498,59.91262516,6,2022,5,6,9,40,1310
2022-05-06 9:45:00,10.73491498,59.91262516,6,2022,5,6,9,45,1370
2022-05-06 9:50:00,10.73491498,59.91262516,6,2022,5,6,9,50,1422
2022-05-06 9:55:00,10.73491498,59.91262516,6,2022,5,6,9,55,1484
2022-05-06 10:00:00,10.73491498,59.91262516,6,2022,5,6,10,0,1511
2022-05-06 10:05:00,10.73491498,59.91262516,6,2022,5,6,10,5,1553
2022-05-06 10:10:00,10.73491498,59.91262516,6,2022,5,6,10,10,1575
2022-05-06 10:15:00,10.73491498,59.91262516,6,2022,5,6,10,15,1628
2022-05-06 10:20:00,10.73491498,59.91262516,6,2022,5,6,10,20,1696
2022-05-06 10:25:00,10.73491498,59.91262516,6,2022,5,6,10,25,1768
2022-05-06 10:30:00,10.73491498,59.91262516,6,2022,5,6,10,30,1789
2022-05-06 10:35:00,10.73491498,59.91262516,6,2022,5,6,10,35,1820
2022-05-06 10:40:00,10.73491498,59.91262516,6,2022,5,6,10,40,1868
2022-05-06 10:45:00,10.73491498,59.91262516,6,2022,5,6,10,45,1932
2022-05-06 10:50:00,10.73491498,59.91262516,6,2022,5,6,10,50,1973
2022-05-06 10:55:00,10.73491498,59.91262516,6,2022,5,6,10,55,2031
2022-05-06 11:00:00,10.73491498,59.91262516,6,2022,5,6,11,0,2055
2022-05-06 11:05:00,10.73491498,59.91262516,6,2022,5,6,11,5,2060
2022-05-06 11:10:00,10.73491498,59.91262516,6,2022,5,6,11,10,2078
2022-05-06 11:15:00,10.73491498,59.91262516,6,2022,5,6,11,15,2109
2022-05-06 11:20:00,10.73491498,59.91262516,6,2022,5,6,11,20,2129
2022-05-06 11:25:00,10.73491498,59.91262516,6,2022,5,6,11,25,2201
2022-05-06 11:30:00,10.73491498,59.91262516,6,2022,5,6,11,30,2252
2022-05-06 11:35:00,10.73491498,59.91262516,6,2022,5,6,11,35,2317
2022-05-06 11:40:00,10.73491498,59.91262516,6,2022,5,6,11,40,2355
2022-05-06 11:45:00,10.73491498,59.91262516,6,2022,5,6,11,45,2384
2022-05-06 11:50:00,10.73491498,59.91262516,6,2022,5,6,11,50,2444
2022-05-06 11:55:00,10.73491498,59.91262516,6,2022,5,6,11,55,2476
2022-05-06 12:00:00,10.73491498,59.91262516,6,2022,5,6,12,0,2483
2022-05-06 12:05:00,10.73491498,59.91262516,6,2022,5,6,12,5,2480
2022-05-06 12:10:00,10.73491498,59.91262516,6,2022,5,6,12,10,2478
2022-05-06 12:15:00,10.73491498,59.91262516,6,2022,5,6,12,15,2499
2022-05-06 12:20:00,10.73491498,59.91262516,6,2022,5,6,12,20,2512
2022-05-06 12:25:00,10.73491498,59.91262516,6,2022,5,6,12,25,2542
2022-05-06 12:30:00,10.73491498,59.91262516,6,2022,5,6,12,30,2596
2022-05-06 12:35:00,10.73491498,59.91262516,6,2022,5,6,12,35,2578
2022-05-06 12:40:00,10.73491498,59.91262516,6,2022,5,6,12,40,2561
2022-05-06 12:45:00,10.73491498,59.91262516,6,2022,5,6,12,45,2572
2022-05-06 12:50:00,10.73491498,59.91262516,6,2022,5,6,12,50,2573
2022-05-06 12:55:00,10.73491498,59.91262516,6,2022,5,6,12,55,2586
2022-05-06 13:00:00,10.73491498,59.91262516,6,2022,5,6,13,0,2567
2022-05-06 13:05:00,10.73491498,59.91262516,6,2022,5,6,13,5,2548
2022-05-06 13:10:00,10.73491498,59.91262516,6,2022,5,6,13,10,2488
2022-05-06 13:15:00,10.73491498,59.91262516,6,2022,5,6,13,15,2549
2022-05-06 13:20:00,10.73491498,59.91262516,6,2022,5,6,13,20,2581
2022-05-06 13:25:00,10.73491498,59.91262516,6,2022,5,6,13,25,2591
2022-05-06 13:30:00,10.73491498,59.91262516,6,2022,5,6,13,30,2578
2022-05-06 13:35:00,10.73491498,59.91262516,6,2022,5,6,13,35,2572
2022-05-06 13:40:00,10.73491498,59.91262516,6,2022,5,6,13,40,2599
2022-05-06 13:45:00,10.73491498,59.91262516,6,2022,5,6,13,45,2617
2022-05-06 13:50:00,10.73491498,59.91262516,6,2022,5,6,13,50,2695
2022-05-06 13:55:00,10.73491498,59.91262516,6,2022,5,6,13,55,2735
2022-05-06 14:00:00,10.73491498,59.91262516,6,2022,5,6,14,0,2763
2022-05-06 14:05:00,10.73491498,59.91262516,6,2022,5,6,14,5,2767
2022-05-06 14:10:00,10.73491498,59.91262516,6,2022,5,6,14,10,2755
2022-05-06 14:15:00,10.73491498,59.91262516,6,2022,5,6,14,15,2820
2022-05-06 14:20:00,10.73491498,59.91262516,6,2022,5,6,14,20,2905
2022-05-06 14:25:00,10.73491498,59.91262516,6,2022,5,6,14,25,2925
2022-05-06 14:30:00,10.73491498,59.91262516,6,2022,5,6,14,30,2934
2022-05-06 14:35:00,10.73491498,59.91262516,6,2022,5,6,14,35,2932
2022-05-06 14:40:00,10.73491498,59.91262516,6,2022,5,6,14,40,2916
2022-05-06 14:45:00,10.73491498,59.91262516,6,2022,5,6,14,45,2920
2022-05-06 14:50:00,10.73491498,59.91262516,6,2022,5,6,14,50,2961
2022-05-06 14:55:00,10.73491498,59.91262516,6,2022,5,6,14,55,2974
2022-05-06 15:00:00,10.73491498,59.91262516,6,2022,5,6,15,0,2968
2022-05-06 15:05:00,10.73491498,59.91262516,6,2022,5,6,15,5,2976
2022-05-06 15:10:00,10.73491498,59.91262516,6,2022,5,6,15,10,2952
2022-05-06 15:15:00,10.73491498,59.91262516,6,2022,5,6,15,15,2916
2022-05-06 15:20:00,10.73491498,59.91262516,6,2022,5,6,15,20,2872
2022-05-06 15:25:00,10.73491498,59.91262516,6,2022,5,6,15,25,2870
2022-05-06 15:30:00,10.73491498,59.91262516,6,2022,5,6,15,30,2834
2022-05-06 15:35:00,10.73491498,59.91262516,6,2022,5,6,15,35,2803
2022-05-06 15:40:00,10.73491498,59.91262516,6,2022,5,6,15,40,2855
2022-05-06 15:45:00,10.73491498,59.91262516,6,2022,5,6,15,45,2906
2022-05-06 15:50:00,10.73491498,59.91262516,6,2022,5,6,15,50,2900
2022-05-06 15:55:00,10.73491498,59.91262516,6,2022,5,6,15,55,2909
2022-05-06 16:00:00,10.73491498,59.91262516,6,2022,5,6,16,0,2920
2022-05-06 16:05:00,10.73491498,59.91262516,6,2022,5,6,16,5,2889
2022-05-06 16:10:00,10.73491498,59.91262516,6,2022,5,6,16,10,2874
2022-05-06 16:15:00,10.73491498,59.91262516,6,2022,5,6,16,15,2847
2022-05-06 16:20:00,10.73491498,59.91262516,6,2022,5,6,16,20,2914
2022-05-06 16:25:00,10.73491498,59.91262516,6,2022,5,6,16,25,3007
2022-05-06 16:30:00,10.73491498,59.91262516,6,2022,5,6,16,30,3055
2022-05-06 16:35:00,10.73491498,59.91262516,6,2022,5,6,16,35,3003
